student_id,age,year_of_study,department,attendance_percentage,cgpa_previous_sem,daily_study_hours,weekly_study_hours,study_sessions_per_week,assignment_submission_rate,late_submission_count,revision_frequency_per_week,lms_login_frequency_per_week,lms_time_spent_hours_per_week,video_lectures_watched_per_week,video_completion_rate,practice_quiz_attempts,discussion_forum_posts,resource_diversity_score,class_participation_score,search_skill_score,source_evaluation_score,information_filtering_score,quiz_average_score,midterm_score,assignment_average_score,motivation_level,stress_level,procrastination_score,time_management_score,learning_outcome
STU09165,20,3,Computer Science,45.3,2.83,3.3,19.4,7,45.8,6,3,5,5.7,4,51.0,5,4,4.1,58.4,75.2,60.2,55.3,47.2,51.1,40.4,3,2,8,3,Average
STU09166,18,2,Civil,40.1,2.28,2.5,14.6,4,32.2,8,2,3,2.5,4,30.4,2,3,3.1,44.9,66.2,60.2,57.9,39.5,39.3,32.8,2,4,6,4,Poor
STU09167,18,4,Civil,40.0,3.06,3.3,19.7,5,58.5,4,5,5,5.3,3,43.1,5,1,4.0,41.0,69.7,53.1,70.7,47.8,56.7,47.6,3,2,4,7,Good
STU09168,18,1,Electronics,61.9,3.67,6.0,37.9,5,58.4,5,5,7,3.6,6,66.9,8,5,5.8,66.2,64.1,55.9,46.2,58.8,51.8,54.4,4,2,4,5,Excellent
STU09169,19,2,Civil,61.9,3.14,6.3,38.4,5,73.0,1,6,8,9.5,6,68.2,7,5,7.1,61.1,43.6,47.6,57.0,51.7,47.9,63.7,3,3,2,8,Good
STU09170,20,2,Mechanical,40.0,1.67,3.4,22.5,6,40.0,6,2,3,1.6,3,35.3,3,5,3.2,32.7,56.8,36.6,34.3,25.3,20.0,31.4,2,4,7,3,Poor
STU09171,19,1,Civil,50.8,2.75,4.2,23.7,5,64.9,4,4,5,3.1,5,60.9,5,2,5.1,46.6,58.5,51.9,64.2,43.4,49.7,62.1,5,4,4,6,Average
STU09172,19,3,Mechanical,40.0,3.19,3.3,19.8,4,60.4,3,5,4,3.5,2,49.4,4,5,4.2,45.5,78.2,54.1,47.4,44.5,55.4,61.6,2,3,3,7,Good
STU09173,18,2,Computer Science,40.0,1.87,1.6,11.3,6,30.0,9,3,3,3.6,1,33.9,0,3,1.7,31.7,46.2,54.6,47.7,28.9,36.4,21.3,1,2,7,2,Poor
STU09174,19,4,Computer Science,55.0,3.44,4.6,27.6,5,48.6,4,4,9,4.4,5,59.9,5,2,5.4,69.3,72.9,68.2,68.1,53.5,59.3,45.2,4,3,5,4,Good
STU09175,18,1,Mechanical,56.5,2.63,3.6,21.6,5,62.7,4,5,5,3.9,4,56.3,6,3,6.4,52.7,50.6,48.9,43.4,49.5,52.6,53.5,4,4,4,7,Good
STU09176,18,2,Computer Science,54.0,2.72,4.8,30.4,4,47.1,6,3,7,3.5,5,57.3,6,4,5.4,61.6,70.9,66.8,45.9,51.9,39.3,39.1,4,4,7,2,Average
STU09177,18,1,Computer Science,59.7,3.93,4.7,30.0,6,54.1,5,4,9,7.9,7,63.6,8,3,6.8,77.3,84.7,87.2,56.7,72.6,69.8,58.5,4,3,5,5,Excellent
STU09178,18,1,Civil,80.2,3.75,7.5,46.3,5,85.4,1,8,10,7.9,7,90.8,9,4,9.4,80.2,60.5,53.9,58.8,60.3,64.0,76.9,5,4,2,8,Excellent
STU09179,20,1,Mathematics,58.6,2.55,5.8,35.7,5,66.3,3,5,6,3.1,3,69.3,7,3,7.2,50.7,54.3,39.6,55.6,44.6,36.4,57.5,3,2,4,7,Average
STU09180,19,1,Business,40.0,3.02,2.1,13.3,6,49.2,5,3,3,2.0,1,20.0,3,3,3.5,37.4,81.7,63.6,64.0,43.2,42.2,37.3,2,4,6,3,Poor
STU09181,18,3,Civil,59.2,3.62,5.4,33.2,5,68.7,4,5,8,2.9,9,70.9,8,4,6.1,71.9,58.5,58.3,61.4,53.6,57.0,58.5,4,3,5,6,Good
STU09182,19,3,Business,40.0,2.89,3.7,21.6,4,45.2,5,3,2,2.4,4,34.0,4,3,2.3,41.3,85.8,69.9,64.2,48.7,52.6,46.7,2,1,5,5,Good
STU09183,20,2,Business,79.7,3.63,5.7,33.1,5,55.3,4,6,8,3.1,7,67.1,8,3,6.5,67.4,59.0,66.9,73.3,61.7,47.5,72.7,4,4,4,6,Good
STU09184,19,3,Mechanical,60.1,3.68,5.8,34.4,5,76.8,2,6,3,1.2,6,63.3,6,5,5.5,60.5,62.2,48.7,64.4,44.1,51.9,64.1,3,2,2,7,Good
STU09185,18,1,Business,55.9,1.93,4.3,25.2,5,66.8,3,4,6,3.8,5,54.0,6,2,5.0,55.2,37.8,63.2,29.3,34.7,43.0,49.5,3,3,4,5,Average
STU09186,22,1,Electronics,53.0,3.09,5.6,34.2,5,67.4,2,6,8,4.6,6,64.2,9,4,5.4,68.7,50.8,57.1,44.9,55.9,53.4,66.5,3,1,4,6,Good
STU09187,19,4,Electronics,74.0,3.69,7.0,40.6,5,67.9,3,6,9,5.9,8,79.5,8,4,7.6,74.1,64.2,70.7,76.3,64.6,58.9,68.1,5,4,4,6,Excellent
STU09188,21,3,Mathematics,70.6,2.7,6.8,39.2,5,67.1,2,8,7,6.3,5,70.3,8,4,6.8,51.7,35.8,45.2,40.8,43.3,42.0,67.5,4,2,2,8,Good
STU09189,20,2,Computer Science,40.0,1.33,2.3,14.1,5,49.9,6,3,1,0.5,1,26.5,1,2,3.4,30.7,43.1,20.0,20.7,20.0,20.9,33.9,2,1,5,5,Poor
STU09190,19,2,Electronics,43.0,2.06,2.9,17.0,4,40.2,7,3,4,1.5,4,39.9,5,1,4.0,34.6,40.1,28.7,38.1,39.0,40.2,33.1,2,2,6,4,Poor
STU09191,19,3,Electronics,75.0,3.9,6.8,42.1,5,67.9,6,6,8,4.4,8,71.7,8,3,7.3,76.8,64.4,80.2,66.7,63.1,63.1,64.8,5,2,4,5,Excellent
STU09192,20,1,Electronics,61.8,3.4,4.5,25.7,5,58.7,5,4,6,5.1,6,56.7,9,4,5.9,76.5,76.0,60.9,56.7,53.1,47.8,50.3,4,4,6,4,Good
STU09193,22,3,Electronics,42.9,2.4,4.2,24.6,4,49.0,4,4,4,2.0,4,50.2,6,4,5.6,43.5,55.2,34.8,58.1,41.3,39.6,52.7,3,2,5,5,Average
STU09194,21,1,Computer Science,40.0,2.16,1.8,12.1,6,42.3,4,3,2,3.1,3,33.0,4,3,3.5,42.8,71.1,50.4,64.4,40.5,45.0,41.1,1,4,5,5,Poor
STU09195,20,2,Mechanical,44.6,2.07,3.6,22.6,5,57.3,2,5,5,4.2,3,42.7,5,2,5.3,45.0,50.8,50.2,54.9,34.4,39.8,54.9,2,4,3,6,Average
STU09196,19,3,Electronics,72.5,3.87,5.7,33.8,5,76.1,4,5,8,7.4,6,67.5,8,4,7.0,71.7,90.2,61.0,77.3,58.5,63.6,67.9,4,3,4,6,Excellent
STU09197,20,3,Civil,54.1,3.57,4.8,30.5,6,57.2,4,4,5,2.5,5,51.8,4,3,6.1,56.0,70.0,61.8,59.3,57.8,54.9,64.8,3,5,5,5,Good
STU09198,21,4,Mechanical,44.4,2.42,2.7,16.1,5,42.0,7,4,4,3.8,4,41.0,5,2,4.1,44.7,59.3,59.1,57.0,49.9,45.9,44.3,2,3,7,5,Average
STU09199,18,1,Electronics,72.5,2.98,6.6,40.3,5,65.8,2,6,7,7.1,6,65.3,7,4,6.9,48.0,48.9,45.2,57.1,44.1,48.7,69.5,4,4,2,9,Good
STU09200,20,1,Electronics,73.8,3.74,6.3,37.4,4,88.4,2,7,9,8.3,7,66.7,10,3,7.7,67.9,61.2,36.0,52.6,60.9,55.0,73.9,4,1,1,8,Excellent
STU09201,19,3,Mechanical,66.9,4.0,5.5,32.0,6,53.5,7,3,8,8.9,7,70.3,9,6,5.1,83.6,80.3,81.0,73.6,74.2,68.4,50.2,5,4,7,2,Good
STU09202,21,2,Business,40.0,2.33,3.4,21.7,5,30.0,7,2,2,0.8,5,34.4,4,1,3.1,37.2,58.5,42.2,51.1,36.2,36.0,29.6,2,3,8,2,Poor
STU09203,20,3,Business,44.4,3.17,4.2,24.0,5,52.4,5,4,5,4.9,5,33.6,6,3,4.4,46.3,50.0,50.1,65.4,43.3,52.8,43.6,3,1,5,6,Average
STU09204,20,2,Mechanical,49.0,3.88,3.8,22.9,6,55.3,5,5,5,6.8,5,56.4,6,4,5.4,55.3,69.8,73.0,72.5,62.6,67.3,60.1,3,1,4,6,Excellent
STU09205,19,3,Business,70.7,3.37,6.5,38.1,5,65.7,3,5,7,5.4,8,71.0,9,4,7.0,64.3,57.6,66.4,57.7,49.8,53.4,60.8,4,4,3,6,Good
STU09206,23,1,Business,70.0,3.68,6.3,37.8,5,69.8,3,6,8,6.8,6,60.6,8,4,6.1,68.9,74.0,55.7,71.6,61.1,69.0,66.7,4,1,4,7,Excellent
STU09207,18,3,Mathematics,45.3,1.98,4.1,24.9,5,62.6,4,4,5,4.0,5,56.1,6,2,3.9,41.4,35.6,15.0,40.9,28.1,23.6,35.7,3,1,3,5,Average
STU09208,18,4,Civil,62.9,2.29,4.7,29.1,7,67.3,2,5,6,5.6,5,58.6,7,4,5.5,38.8,42.6,46.5,42.6,36.8,36.1,53.2,3,3,2,7,Average
STU09209,21,1,Business,64.7,3.54,5.8,35.0,5,59.7,4,4,10,10.2,4,64.6,9,3,7.0,75.9,61.2,71.0,50.3,48.9,58.9,51.8,4,3,5,5,Good
STU09210,18,1,Mechanical,56.9,2.61,4.2,24.4,5,77.6,2,6,4,1.8,5,72.3,8,3,5.6,48.9,42.9,56.1,43.5,43.9,40.2,64.9,4,2,3,7,Average
STU09211,19,4,Civil,40.5,3.38,3.2,17.7,4,30.0,8,2,7,2.2,6,45.5,4,4,4.4,64.9,81.4,65.7,55.4,53.8,52.9,26.5,4,2,9,1,Average
STU09212,18,1,Physics,50.1,2.11,4.2,25.0,5,30.0,9,2,6,3.8,7,37.9,5,2,4.7,54.8,54.2,50.8,39.5,36.6,35.4,27.4,4,3,8,1,Poor
STU09213,19,1,Mathematics,70.1,4.0,6.2,37.1,6,70.0,5,6,8,6.8,9,74.1,10,6,7.8,83.3,76.1,66.6,63.8,70.3,74.7,69.0,5,5,4,6,Excellent
STU09214,21,1,Mechanical,66.7,3.37,4.6,27.8,5,49.2,5,3,7,3.8,7,53.9,8,3,6.2,68.5,70.4,55.0,55.6,50.5,54.1,46.9,4,1,7,4,Good
STU09215,23,2,Mathematics,55.8,3.26,5.0,29.7,5,47.2,5,4,5,5.5,5,47.8,5,2,5.2,55.5,69.0,65.7,68.3,49.4,60.0,55.1,3,3,5,5,Average
STU09216,19,3,Computer Science,40.0,2.89,1.6,9.0,4,30.0,6,0,2,1.8,3,21.8,2,2,1.8,26.1,66.4,53.8,60.5,49.1,51.0,29.8,2,2,6,3,Average
STU09217,18,2,Computer Science,40.0,2.43,2.4,13.7,5,37.2,8,2,3,2.3,2,20.7,2,2,2.7,38.9,56.7,55.2,56.4,39.5,40.5,28.7,2,2,7,3,Average
STU09218,18,3,Physics,53.4,3.65,4.8,27.7,6,73.8,3,5,4,3.8,3,52.0,4,1,5.2,48.2,69.4,52.9,70.2,49.3,51.0,67.7,2,3,2,7,Good
STU09219,20,1,Electronics,40.0,2.35,4.4,26.5,5,70.2,3,5,5,4.8,4,41.6,4,1,4.2,38.3,63.1,55.4,60.9,33.2,38.5,53.7,1,3,2,8,Average
STU09220,20,1,Mechanical,52.0,3.4,4.6,26.8,5,67.0,2,5,2,0.9,5,42.1,7,2,6.0,51.1,47.4,51.3,57.8,47.9,54.7,59.2,3,2,4,6,Good
STU09221,18,4,Computer Science,40.0,2.28,3.6,20.6,6,42.1,7,3,5,4.3,5,45.4,4,2,4.6,48.7,45.0,42.0,39.5,41.2,41.0,38.3,3,2,7,3,Average
STU09222,20,1,Mechanical,51.7,3.62,4.5,27.5,6,42.7,7,4,4,4.6,5,54.5,5,3,5.3,60.0,90.5,77.2,77.4,52.4,53.4,47.0,3,4,5,4,Good
STU09223,19,4,Business,60.0,3.43,4.6,26.1,5,59.5,8,4,7,3.5,7,61.3,7,6,6.4,64.7,71.5,57.0,61.0,52.3,52.4,53.1,4,2,5,4,Good
STU09224,20,1,Mechanical,46.4,2.08,4.2,23.8,4,73.1,2,6,3,2.3,5,53.3,7,2,5.6,35.0,31.9,40.3,44.2,29.0,41.3,57.5,2,3,3,7,Average
STU09225,22,2,Computer Science,52.9,3.53,4.0,23.5,5,68.9,0,5,5,4.1,4,51.5,5,1,5.1,45.5,71.1,68.6,66.8,47.1,56.9,72.0,2,4,1,8,Good
STU09226,18,1,Mathematics,56.3,3.37,5.0,28.8,4,53.2,8,4,6,5.8,5,68.0,8,4,6.4,66.9,70.8,77.6,85.5,58.0,58.6,57.0,4,4,4,6,Excellent
STU09227,18,1,Mathematics,40.0,2.96,2.4,12.4,4,50.3,5,3,4,4.1,1,20.0,3,2,2.9,42.5,84.0,75.0,68.7,50.1,55.3,42.6,2,3,5,4,Average
STU09228,22,1,Electronics,75.6,4.0,6.4,37.7,4,82.0,3,7,12,7.1,7,76.8,9,4,6.7,89.4,70.3,63.2,54.2,66.8,76.6,73.4,4,1,4,6,Excellent
STU09229,20,1,Mechanical,40.0,2.97,2.0,12.0,5,37.9,5,3,3,1.8,3,22.3,3,2,2.7,31.9,74.2,57.8,54.7,49.0,58.9,35.9,2,3,6,5,Good
STU09230,19,4,Business,62.7,3.27,6.6,38.5,5,71.8,3,5,8,3.8,6,68.1,9,5,7.0,62.7,54.2,65.8,50.0,51.3,52.5,68.3,4,3,3,7,Good
STU09231,18,1,Mathematics,64.9,3.86,5.8,35.6,4,68.5,4,5,9,10.5,6,68.5,9,3,6.5,76.8,69.7,62.9,65.7,62.1,57.9,65.6,4,3,5,5,Excellent
STU09232,20,3,Physics,63.7,2.35,5.2,32.5,5,46.5,7,3,7,5.6,6,61.8,6,5,6.0,64.4,33.3,52.7,42.2,53.8,36.5,36.4,4,3,8,2,Average
STU09233,18,2,Business,44.9,2.66,3.0,18.8,6,42.4,6,3,6,6.2,3,47.9,5,3,4.9,52.9,56.9,55.7,54.1,39.9,48.9,39.0,3,4,7,2,Average
STU09234,18,2,Computer Science,40.0,3.12,2.9,17.6,6,36.3,7,2,7,4.0,5,39.0,3,4,3.9,55.8,67.6,66.0,57.6,45.3,52.8,23.7,4,1,8,2,Average
STU09235,22,2,Electronics,42.3,1.57,4.6,26.8,5,38.3,5,4,4,3.8,3,43.8,5,3,4.4,44.7,28.5,28.8,20.2,29.4,20.8,34.0,3,1,6,4,Poor
STU09236,20,4,Mechanical,40.0,2.8,2.3,13.2,5,30.0,8,2,2,2.3,0,22.2,2,0,1.9,34.4,84.5,62.2,62.3,47.9,44.9,23.5,2,2,6,3,Average
STU09237,18,3,Computer Science,77.6,3.56,6.6,38.9,4,82.2,2,6,7,7.1,7,67.8,9,4,7.3,60.3,70.7,63.3,66.8,58.8,50.2,78.4,4,2,1,8,Excellent
STU09238,22,3,Mechanical,57.2,3.53,3.4,19.8,4,58.2,5,5,6,6.2,5,58.0,7,5,4.9,49.6,62.4,95.3,71.3,51.0,61.6,56.5,2,4,5,4,Excellent
STU09239,19,2,Business,70.8,3.41,6.3,37.9,5,69.8,3,5,7,5.2,6,71.2,8,4,6.5,67.3,62.9,71.6,70.6,59.4,68.4,62.9,4,3,3,6,Excellent
STU09240,22,2,Mechanical,40.0,2.78,3.2,20.8,6,49.5,5,4,4,4.5,4,29.9,3,1,4.1,43.0,76.2,58.8,52.6,42.8,48.6,47.7,3,1,6,4,Average
STU09241,20,3,Physics,54.7,3.4,4.6,26.2,5,67.0,4,4,5,5.1,4,58.4,4,2,4.9,59.3,87.9,74.2,65.9,60.1,57.7,60.5,3,2,3,7,Excellent
STU09242,20,2,Mathematics,40.0,1.2,3.0,17.7,5,30.0,7,2,4,1.9,4,36.7,5,2,3.0,29.0,43.2,28.2,30.3,27.9,20.0,24.9,3,4,8,2,Poor
STU09243,22,1,Civil,44.9,1.9,3.6,21.6,6,47.9,5,3,5,5.9,5,46.8,5,3,4.7,44.9,33.7,42.6,38.5,22.6,24.9,37.1,3,3,6,4,Poor
STU09244,20,3,Business,57.3,3.81,4.8,28.9,5,56.9,5,4,7,7.5,6,68.5,6,6,6.5,68.5,69.4,87.8,67.7,57.8,57.2,57.8,5,3,6,4,Excellent
STU09245,18,2,Electronics,40.0,3.53,4.7,28.7,5,71.5,3,4,8,5.5,6,59.8,4,2,5.1,54.5,55.4,74.8,69.6,51.8,64.5,57.3,3,2,4,6,Good
STU09246,19,2,Mechanical,68.8,4.0,6.0,35.8,6,78.9,3,6,9,10.4,8,71.7,8,4,7.2,79.2,67.8,76.1,63.6,68.8,63.2,77.6,4,3,2,8,Excellent
STU09247,18,3,Computer Science,40.0,2.46,2.4,15.2,5,30.0,7,2,5,3.7,4,34.8,5,2,3.1,40.4,63.2,72.0,61.1,42.4,52.4,33.4,2,2,8,3,Average
STU09248,19,1,Mathematics,75.5,3.97,6.7,41.4,5,84.2,2,6,10,10.2,6,71.9,9,6,8.7,57.8,75.1,77.4,56.7,57.6,72.9,78.8,5,2,2,9,Good
STU09249,20,2,Physics,46.5,3.43,4.3,27.5,5,37.0,7,3,6,5.0,5,61.0,5,3,4.4,52.5,64.1,50.2,46.8,42.7,45.9,37.6,4,1,7,4,Average
STU09250,19,2,Electronics,72.1,4.0,6.2,35.9,5,54.0,5,6,8,9.0,5,67.3,8,4,5.1,75.4,68.8,67.4,73.3,77.5,65.5,66.5,4,1,5,6,Excellent
STU09251,20,1,Computer Science,40.0,2.38,2.1,12.2,5,39.0,7,2,2,1.2,2,28.1,3,2,3.3,37.1,59.5,53.3,57.5,30.2,42.4,36.1,2,4,6,4,Poor
STU09252,22,2,Mechanical,43.3,2.16,5.5,32.9,5,67.2,4,5,8,7.2,4,53.4,5,3,6.5,48.0,55.2,49.5,52.3,30.0,42.9,52.0,4,4,4,7,Poor
STU09253,20,3,Mechanical,44.1,2.67,4.3,25.2,5,55.2,4,4,6,6.4,5,50.2,4,3,5.4,43.5,46.5,53.4,58.6,36.8,41.3,47.0,3,5,6,5,Average
STU09254,19,2,Computer Science,67.8,3.86,5.1,30.5,6,80.0,3,6,6,5.2,5,63.8,6,3,6.6,54.1,59.5,49.9,69.6,63.7,55.9,73.8,4,2,2,8,Excellent
STU09255,19,4,Civil,58.5,3.42,4.4,26.2,4,66.3,2,6,4,3.4,4,47.2,7,2,6.2,43.8,74.6,51.1,52.2,45.7,60.9,66.9,3,3,3,8,Good
STU09256,18,2,Business,60.5,3.63,5.3,32.1,6,65.6,7,5,8,6.7,5,55.9,7,5,6.4,70.2,78.1,81.0,80.3,71.7,62.9,62.5,4,3,4,6,Excellent
STU09257,18,2,Electronics,59.6,2.47,3.9,23.8,4,63.7,2,5,5,1.6,2,42.9,6,1,5.1,40.3,54.5,42.0,58.8,40.8,46.8,56.5,2,3,3,8,Average
STU09258,18,1,Business,66.7,2.91,5.0,31.5,5,69.9,4,6,8,7.4,4,66.7,7,3,7.2,64.9,48.3,49.5,54.2,44.6,51.8,61.6,4,3,4,6,Good
STU09259,19,4,Mechanical,60.7,2.8,4.8,28.6,6,50.8,6,3,8,5.4,6,57.4,7,4,5.3,60.7,76.7,53.0,32.5,58.3,45.5,48.6,5,1,7,3,Average
STU09260,22,1,Electronics,46.1,2.57,4.0,24.5,5,64.4,3,5,4,3.1,3,32.4,5,2,3.7,30.0,54.6,53.0,66.6,33.4,46.6,46.6,2,1,4,7,Average
STU09261,20,2,Computer Science,48.1,3.2,4.5,27.0,5,61.8,3,5,3,1.8,6,39.1,7,3,5.0,45.5,69.8,50.8,63.5,51.8,54.7,52.0,4,2,4,6,Good
STU09262,18,2,Computer Science,66.4,2.27,5.5,33.4,5,54.1,6,4,8,4.7,8,75.3,9,4,6.9,72.2,46.8,36.0,46.1,47.4,41.0,49.1,5,4,6,4,Good
STU09263,18,2,Mathematics,40.0,2.71,2.5,14.7,5,30.0,8,2,4,1.7,4,26.5,2,1,2.8,44.8,75.9,66.6,50.7,38.9,42.2,27.6,3,3,8,1,Average
STU09264,18,3,Mechanical,44.6,2.51,2.7,17.4,5,38.1,8,3,5,5.3,6,41.7,4,4,4.2,51.7,61.2,60.4,49.1,42.0,45.2,43.0,3,3,7,3,Poor
STU09265,18,3,Physics,42.5,2.35,4.0,23.9,5,64.9,2,5,2,2.4,2,43.3,4,3,4.7,30.5,44.1,43.9,44.5,28.9,36.6,52.7,2,3,2,9,Average
STU09266,22,2,Civil,55.5,3.86,5.0,31.2,5,49.4,5,3,9,7.4,6,60.1,6,5,5.8,69.7,66.8,56.9,65.9,61.0,61.6,44.7,4,2,5,4,Good
STU09267,20,3,Computer Science,61.2,3.44,4.7,28.9,5,48.2,9,4,10,4.0,6,68.4,6,6,5.3,78.7,74.0,80.3,83.1,56.7,59.8,40.8,5,4,7,4,Good
STU09268,19,2,Civil,44.1,1.92,3.9,22.6,4,50.3,5,4,6,6.7,5,48.3,5,2,3.9,55.4,41.6,52.5,35.5,33.5,20.9,41.8,3,4,5,5,Average
STU09269,19,1,Computer Science,78.4,2.87,5.9,36.3,6,84.0,0,7,8,6.8,8,78.9,8,3,8.5,57.9,34.4,30.8,36.9,40.6,39.2,74.8,3,2,1,9,Excellent
STU09270,19,4,Business,54.8,3.16,3.8,23.2,5,47.6,6,4,5,3.7,5,44.7,6,3,4.5,52.6,49.9,66.5,54.7,59.1,54.6,57.4,5,4,6,4,Good
STU09271,20,2,Business,62.0,3.4,5.5,31.8,4,51.3,9,5,8,7.8,8,62.7,7,3,5.9,79.9,65.4,51.5,53.1,58.1,59.2,43.6,5,1,7,3,Good
STU09272,20,3,Electronics,41.6,2.04,3.2,18.2,5,51.6,6,3,6,5.8,5,49.0,4,3,4.0,45.4,27.3,29.0,18.3,34.4,33.0,37.1,2,2,6,4,Poor
STU09273,18,3,Business,62.9,3.94,5.2,30.6,6,69.9,2,5,6,6.9,4,61.5,8,3,6.4,63.2,72.4,64.2,72.9,59.8,61.7,68.8,3,3,3,8,Excellent
STU09274,20,4,Business,57.4,3.29,5.0,29.9,5,50.2,4,5,9,6.4,5,73.9,6,3,5.1,62.1,48.5,31.8,59.2,51.7,49.1,53.2,4,1,6,5,Good
STU09275,18,3,Electronics,63.7,2.34,4.7,28.2,6,58.0,5,4,6,6.3,5,54.4,7,5,5.6,55.2,32.6,27.8,35.6,28.0,33.7,47.6,4,4,4,6,Average
STU09276,18,4,Civil,40.6,3.37,3.4,20.0,5,35.7,7,2,6,6.9,3,37.0,3,4,4.0,51.3,72.5,51.7,63.6,51.2,52.1,42.2,1,3,7,3,Good
STU09277,18,4,Computer Science,73.7,2.95,6.4,40.0,5,73.8,4,6,10,5.0,7,76.1,10,5,7.9,70.8,29.5,42.6,53.2,49.7,55.6,68.6,4,3,4,6,Good
STU09278,21,2,Electronics,42.1,2.0,3.9,23.4,4,30.0,7,2,5,4.2,4,39.9,5,3,4.1,45.0,50.9,36.7,45.7,32.9,34.8,36.6,2,2,7,3,Poor
STU09279,21,4,Computer Science,78.9,4.0,6.9,41.8,5,78.6,5,7,10,6.3,8,79.8,9,6,8.2,83.5,81.4,66.6,82.5,74.7,72.9,74.2,5,3,2,7,Excellent
STU09280,18,3,Computer Science,63.3,3.68,5.3,31.5,5,57.8,6,4,6,3.3,7,56.3,7,5,5.5,75.5,63.1,72.4,51.8,66.3,67.7,51.4,4,2,7,3,Good
STU09281,20,2,Civil,60.8,3.51,4.5,27.4,5,47.3,7,3,8,5.8,5,43.2,4,3,5.4,57.7,64.2,62.2,71.7,47.3,48.6,47.5,3,2,7,4,Good
STU09282,20,1,Computer Science,61.6,2.4,5.6,33.0,5,45.3,7,3,9,8.8,6,68.6,5,3,4.9,69.0,65.5,50.0,45.3,38.2,37.1,38.0,4,4,8,3,Average
STU09283,19,1,Computer Science,61.2,2.81,6.2,37.7,5,65.5,6,5,6,7.0,6,58.3,8,5,6.0,62.4,46.6,40.9,73.0,52.7,53.3,58.8,4,3,4,5,Good
STU09284,21,3,Mechanical,53.8,3.5,4.8,27.4,4,57.1,5,4,7,3.5,7,61.8,7,3,4.6,63.5,56.0,74.7,71.6,57.6,61.0,51.4,4,2,6,4,Good
STU09285,21,1,Mathematics,55.3,3.19,4.3,25.5,4,63.9,4,4,3,3.2,4,50.0,5,5,4.5,44.5,61.4,51.6,49.4,48.1,44.4,48.6,3,2,5,6,Average
STU09286,20,2,Civil,50.9,1.78,6.0,36.1,6,71.6,2,6,6,6.4,6,65.7,7,3,5.9,50.3,36.6,15.0,24.2,26.4,27.3,63.4,4,2,3,7,Average
STU09287,18,3,Electronics,73.0,4.0,6.1,36.6,5,63.8,4,5,10,10.7,7,73.5,7,5,7.2,76.0,90.6,84.5,64.9,68.1,71.3,72.5,5,3,5,5,Excellent
STU09288,23,1,Business,40.0,2.9,2.8,15.9,5,38.4,7,2,2,0.8,3,35.4,3,3,4.2,37.8,70.0,53.8,59.4,49.0,30.5,47.4,3,2,7,3,Average
STU09289,18,1,Mechanical,60.9,3.78,6.2,37.0,6,65.5,5,6,9,8.6,7,71.2,4,5,7.0,78.9,84.4,79.4,57.9,60.9,71.5,59.1,4,2,4,6,Excellent
STU09290,19,2,Computer Science,40.0,2.22,2.9,18.4,5,32.9,7,3,4,4.9,3,36.5,5,3,3.7,46.0,50.6,44.9,34.1,41.4,29.7,27.7,3,2,7,2,Poor
STU09291,19,1,Physics,47.0,2.72,4.4,24.6,5,45.4,6,3,4,3.0,5,50.5,5,3,5.3,64.5,45.7,52.8,53.8,52.1,46.4,50.0,3,2,6,3,Good
STU09292,19,1,Electronics,71.6,2.68,5.9,35.5,5,54.8,6,5,8,9.9,9,74.2,8,4,6.9,72.4,43.2,57.0,26.1,47.5,46.7,48.2,4,3,7,3,Good
STU09293,18,3,Business,77.3,4.0,7.2,42.5,6,70.0,5,6,9,10.3,5,77.3,9,3,7.6,66.0,58.5,61.0,55.8,61.8,57.9,68.8,4,1,3,6,Good
STU09294,20,1,Business,40.0,2.53,3.5,23.2,6,45.6,6,2,4,2.7,2,38.3,5,3,3.6,45.7,72.3,67.6,65.9,42.5,39.5,42.1,2,4,4,4,Average
STU09295,18,1,Civil,62.4,3.46,5.7,34.6,6,57.9,5,6,6,6.8,7,58.1,8,5,6.3,59.1,76.6,62.4,59.0,54.8,61.4,58.8,5,5,5,5,Excellent
STU09296,21,3,Electronics,40.0,2.57,2.6,16.7,6,50.0,5,3,3,0.8,2,36.4,3,2,3.9,37.0,65.9,48.3,48.0,39.9,47.3,46.7,1,2,5,5,Poor
STU09297,20,3,Business,81.9,3.93,6.4,38.4,5,86.5,4,7,8,7.9,9,72.9,11,4,8.1,60.5,74.4,70.6,70.5,61.3,72.0,80.5,4,2,2,8,Excellent
STU09298,20,2,Mathematics,65.1,2.85,5.1,29.1,5,62.1,6,4,9,6.1,8,63.6,8,6,6.4,70.5,58.7,55.7,40.0,51.5,44.9,52.8,4,2,6,4,Good
STU09299,20,4,Physics,60.3,3.12,5.8,35.9,5,46.9,5,4,6,2.7,6,59.3,6,4,5.9,72.6,63.0,74.5,48.9,53.5,58.6,56.6,4,3,5,5,Good
STU09300,19,1,Electronics,63.3,2.3,5.4,31.1,4,75.8,3,6,7,5.6,3,67.2,6,2,6.3,58.4,37.4,26.1,24.9,31.3,38.5,65.6,3,1,2,8,Average
STU09301,18,4,Mechanical,40.0,1.99,3.3,19.4,6,35.9,6,2,3,1.5,3,37.4,4,3,3.5,35.0,31.4,29.2,37.6,22.3,25.4,27.1,2,3,6,4,Poor
STU09302,20,1,Business,54.2,2.4,4.7,28.7,5,56.7,4,4,3,2.1,3,39.9,6,5,5.5,55.9,51.7,48.2,47.4,36.5,37.2,55.5,3,4,4,5,Average
